person,person_label,person_description,refurl,orderaus,award_name,honsid,date_awarded,sitelink
http://www.wikidata.org/entity/Q958984,Shridath Ramphal,Guyanese diplomat (born 1928),https://honours.pmc.gov.au/honours/awards/882139,http://www.wikidata.org/entity/Q15280138,NA,882139,1982-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Shridath_Ramphal
http://www.wikidata.org/entity/Q962049,Frank Sedgman,Australian tennis player,https://honours.pmc.gov.au/honours/awards/886214,http://www.wikidata.org/entity/Q9678710,NA,886214,1979-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Frank_Sedgman
http://www.wikidata.org/entity/Q962049,Frank Sedgman,Australian tennis player,https://honours.pmc.gov.au/honours/awards/2004857,http://www.wikidata.org/entity/Q9684829,NA,2004857,NA,https://en.wikipedia.org/wiki/Frank_Sedgman
http://www.wikidata.org/entity/Q963901,Katrina Powell,field hockey player,NA,http://www.wikidata.org/entity/Q9682417,NA,887479,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Katrina_Powell
http://www.wikidata.org/entity/Q963937,Mark Skaife,Australian racing driver,NA,http://www.wikidata.org/entity/Q9682417,NA,1056424,2004-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Skaife
http://www.wikidata.org/entity/Q137362,Andrew Hoy,Australian equestrian,NA,http://www.wikidata.org/entity/Q9682417,NA,887025,1993-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Andrew_Hoy
http://www.wikidata.org/entity/Q145103,Zali Steggall,Australian politician and alpine skier,https://honours.pmc.gov.au/honours/awards/1134211,http://www.wikidata.org/entity/Q9682417,NA,1134211,2007-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Zali_Steggall
http://www.wikidata.org/entity/Q145469,Stuart O'Grady,Australian cyclist,NA,http://www.wikidata.org/entity/Q9682417,NA,1058021,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Stuart_O%27Grady
http://www.wikidata.org/entity/Q159057,Mark Schwarzer,Australian association football player,NA,http://www.wikidata.org/entity/Q9682417,NA,1140123,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mark_Schwarzer
http://www.wikidata.org/entity/Q163122,Ross Edwards,Australian composer,https://honours.pmc.gov.au/honours/awards/870100,http://www.wikidata.org/entity/Q9678710,NA,870100,1997-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Ross_Edwards_(composer)
http://www.wikidata.org/entity/Q166157,Brian Greig,Australian politician,https://honours.pmc.gov.au/honours/awards/1144440,http://www.wikidata.org/entity/Q9682417,NA,1144440,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Brian_Greig
http://www.wikidata.org/entity/Q166272,Geoffrey Rush,Australian actor (born 1951),NA,http://www.wikidata.org/entity/Q9680541,NA,1148818,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Geoffrey_Rush
http://www.wikidata.org/entity/Q166534,Betty Cuthbert,Australian sprinter,https://honours.pmc.gov.au/honours/awards/886314,http://www.wikidata.org/entity/Q9678710,NA,886314,1984-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Betty_Cuthbert
http://www.wikidata.org/entity/Q166534,Betty Cuthbert,Australian sprinter,https://honours.pmc.gov.au/honours/awards/2000838,http://www.wikidata.org/entity/Q9680541,NA,2000838,2018-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Betty_Cuthbert
http://www.wikidata.org/entity/Q171499,Tim Schenken,Australian racecar driver,NA,http://www.wikidata.org/entity/Q9682417,NA,1154165,2016-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Tim_Schenken
http://www.wikidata.org/entity/Q172076,Vern Schuppan,Australian racing driver,NA,http://www.wikidata.org/entity/Q9678710,NA,886299,1984-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Vern_Schuppan
http://www.wikidata.org/entity/Q298334,Thomas Keneally,Australian novelist,https://honours.pmc.gov.au/honours/awards/869812,http://www.wikidata.org/entity/Q9684829,NA,869812,1983-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Thomas_Keneally
http://www.wikidata.org/entity/Q299557,Heather Mitchell,Australian actress,https://honours.pmc.gov.au/honours/awards/2005282,http://www.wikidata.org/entity/Q9678710,NA,2005282,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Heather_Mitchell
http://www.wikidata.org/entity/Q299758,Samantha Riley,Australian swimmer,https://honours.pmc.gov.au/honours/awards/887536,http://www.wikidata.org/entity/Q9682417,NA,887536,1996-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Samantha_Riley
http://www.wikidata.org/entity/Q304561,Kim Beazley,"Australian politician, academic, diplomat, and viceroy",https://honours.pmc.gov.au/honours/awards/1139644,http://www.wikidata.org/entity/Q9680541,NA,1139644,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Kim_Beazley
http://www.wikidata.org/entity/Q305402,Frank Moorhouse,Australian writer,https://honours.pmc.gov.au/honours/awards/869806,http://www.wikidata.org/entity/Q9678710,NA,869806,1985-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Frank_Moorhouse
http://www.wikidata.org/entity/Q309814,Peter C. Doherty,Australian immunologist,https://honours.pmc.gov.au/honours/awards/883305,http://www.wikidata.org/entity/Q9680541,NA,883305,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Doherty_(immunologist)
http://www.wikidata.org/entity/Q310298,Tommy Emmanuel,Australian guitarist,https://honours.pmc.gov.au/honours/awards/1142663,http://www.wikidata.org/entity/Q9678710,NA,1142663,2010-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Tommy_Emmanuel
http://www.wikidata.org/entity/Q312545,Roy Emerson,Australian tennis player,NA,http://www.wikidata.org/entity/Q9680541,NA,2003461,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Roy_Emerson
http://www.wikidata.org/entity/Q452813,Winifred Mary Curtis,British–Australian botanist (1905-2005),https://honours.pmc.gov.au/honours/awards/885976,http://www.wikidata.org/entity/Q9678710,NA,885976,1977-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Winifred_Curtis
http://www.wikidata.org/entity/Q454233,Amanda Vanstone,Australian politician,https://honours.pmc.gov.au/honours/awards/2005979,http://www.wikidata.org/entity/Q9684829,NA,2005979,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Amanda_Vanstone
http://www.wikidata.org/entity/Q456612,Brett Lancaster,Australian cyclist,NA,http://www.wikidata.org/entity/Q9682417,NA,1057954,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Brett_Lancaster
http://www.wikidata.org/entity/Q456778,Melinda Gainsford-Taylor,Australian sprinter,https://honours.pmc.gov.au/honours/awards/1154724,http://www.wikidata.org/entity/Q9678710,NA,1154724,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Melinda_Gainsford-Taylor
http://www.wikidata.org/entity/Q461383,Brian Talboys,New Zealand politician (1921-2012),https://honours.pmc.gov.au/honours/awards/882140,http://www.wikidata.org/entity/Q15280138,NA,882140,1982-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Brian_Talboys
http://www.wikidata.org/entity/Q461902,Elizabeth Jolley,Australian writer (1923-2007),https://honours.pmc.gov.au/honours/awards/870292,http://www.wikidata.org/entity/Q9684829,NA,870292,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Elizabeth_Jolley
http://www.wikidata.org/entity/Q462036,David Atkins,"Australian director, producer and choreographer",https://honours.pmc.gov.au/honours/awards/1043827,http://www.wikidata.org/entity/Q9682417,NA,1043827,2003-06-09T00:00:00Z,https://en.wikipedia.org/wiki/David_Atkins
http://www.wikidata.org/entity/Q462703,William Edward Murray,Australian bishop of the Roman Catholic Church,https://honours.pmc.gov.au/honours/awards/885813,http://www.wikidata.org/entity/Q9678710,NA,885813,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/William_Edward_Murray
http://www.wikidata.org/entity/Q464838,Graeme Brown,Australian cyclist,NA,http://www.wikidata.org/entity/Q9682417,NA,1057770,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Graeme_Brown
http://www.wikidata.org/entity/Q464948,David E. Jeremiah,United States admiral,https://honours.pmc.gov.au/honours/awards/882033,http://www.wikidata.org/entity/Q56447056,NA,882033,1994-02-25T00:00:00Z,https://en.wikipedia.org/wiki/David_E._Jeremiah
http://www.wikidata.org/entity/Q465245,Walter Campbell,"Australian judge, administrator and governor",https://honours.pmc.gov.au/honours/awards/885306,http://www.wikidata.org/entity/Q9680541,NA,885306,1989-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Walter_Campbell_(judge)
http://www.wikidata.org/entity/Q466004,Marshall Hatch,Australian biochemist,https://honours.pmc.gov.au/honours/awards/886028,http://www.wikidata.org/entity/Q9678710,NA,886028,1981-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Marshall_Hatch
http://www.wikidata.org/entity/Q466138,Graham White,"Australian swimmer, Olympic silver medallist, former world record-holder",https://honours.pmc.gov.au/honours/awards/886501,http://www.wikidata.org/entity/Q9682417,NA,886501,1984-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Graham_White_(swimmer)
http://www.wikidata.org/entity/Q466245,Martin Ferguson,Australian politician,https://honours.pmc.gov.au/honours/awards/881927,http://www.wikidata.org/entity/Q9678710,NA,881927,1996-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Ferguson_(politician)
http://www.wikidata.org/entity/Q466332,Andrew Lock,Australian Himalayan mountaineer,https://honours.pmc.gov.au/honours/awards/1144492,http://www.wikidata.org/entity/Q9682417,NA,1144492,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Andrew_Lock
http://www.wikidata.org/entity/Q466482,Anna Bligh,Australian politician,https://honours.pmc.gov.au/honours/awards/1154578,http://www.wikidata.org/entity/Q9680541,NA,1154578,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Anna_Bligh
http://www.wikidata.org/entity/Q467215,Kiran Mazumdar-Shaw,"Indian entrepreneur (Biocon), billionaire",https://honours.pmc.gov.au/honours/awards/2009752,http://www.wikidata.org/entity/Q56449119,NA,2009752,2020-01-02T00:00:00Z,https://en.wikipedia.org/wiki/Kiran_Mazumdar-Shaw
http://www.wikidata.org/entity/Q597566,Ray Lawler,Australian playwright,https://honours.pmc.gov.au/honours/awards/2010934,http://www.wikidata.org/entity/Q9684829,NA,2010934,2022-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Ray_Lawler
http://www.wikidata.org/entity/Q599686,Anthony Clarke,Australian judoka,https://honours.pmc.gov.au/honours/awards/887494,http://www.wikidata.org/entity/Q9682417,NA,887494,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Anthony_Clarke_(judoka)
http://www.wikidata.org/entity/Q600759,J. J. C. Smart,Australian philosopher and academic,https://honours.pmc.gov.au/honours/awards/881473,http://www.wikidata.org/entity/Q9680541,NA,881473,1990-06-11T00:00:00Z,https://en.wikipedia.org/wiki/J._J._C._Smart
http://www.wikidata.org/entity/Q607807,Slim Dusty,Australian country music singer,https://honours.pmc.gov.au/honours/awards/870179,http://www.wikidata.org/entity/Q9684829,NA,870179,1998-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Slim_Dusty
http://www.wikidata.org/entity/Q612417,Kirstie Marshall,Australian skier and politician,https://honours.pmc.gov.au/honours/awards/1044028,http://www.wikidata.org/entity/Q9682417,NA,1044028,2003-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Kirstie_Marshall
http://www.wikidata.org/entity/Q615356,John R. Allen,"United States Marine Corps general, think tank executive",https://honours.pmc.gov.au/honours/awards/1150528,http://www.wikidata.org/entity/Q56447056,NA,1150528,2014-04-14T00:00:00Z,https://en.wikipedia.org/wiki/John_R._Allen
http://www.wikidata.org/entity/Q622165,Siobhan Paton,Australian Paralympic swimmer,https://honours.pmc.gov.au/honours/awards/886963,http://www.wikidata.org/entity/Q9682417,NA,886963,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Siobhan_Paton
http://www.wikidata.org/entity/Q623395,Richard Armitage,American politician,https://honours.pmc.gov.au/honours/awards/1143274,http://www.wikidata.org/entity/Q15280138,NA,1143274,2010-07-01T00:00:00Z,https://en.wikipedia.org/wiki/Richard_Armitage_(government_official)
http://www.wikidata.org/entity/Q633882,Robyn Maher,basketball player,https://honours.pmc.gov.au/honours/awards/1132290,http://www.wikidata.org/entity/Q9678710,NA,1132290,2002-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Robyn_Maher
http://www.wikidata.org/entity/Q1065753,Charles Perkins,"Australian Aboriginal activist and football player, coach and administrator (1936-2000)",https://honours.pmc.gov.au/honours/awards/872479,http://www.wikidata.org/entity/Q9684829,NA,872479,1987-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Charles_Perkins_(Aboriginal_activist)
http://www.wikidata.org/entity/Q1067643,David Palmer,Australian squash player,https://honours.pmc.gov.au/honours/awards/1134139,http://www.wikidata.org/entity/Q9682417,NA,1134139,2007-01-26T00:00:00Z,https://en.wikipedia.org/wiki/David_Palmer_(squash_player)
http://www.wikidata.org/entity/Q1070533,Cheryl Praeger,Australian mathematician,https://honours.pmc.gov.au/honours/awards/2008257,http://www.wikidata.org/entity/Q9680541,NA,2008257,2021-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Cheryl_Praeger
http://www.wikidata.org/entity/Q1070533,Cheryl Praeger,Australian mathematician,https://honours.pmc.gov.au/honours/awards/881121,http://www.wikidata.org/entity/Q9678710,NA,881121,1999-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Cheryl_Praeger
http://www.wikidata.org/entity/Q1086776,Christopher Koch,Australian novelist,https://honours.pmc.gov.au/honours/awards/869958,http://www.wikidata.org/entity/Q9684829,NA,869958,1995-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Christopher_Koch
http://www.wikidata.org/entity/Q1100236,Clem Christesen,Australian literary critic and editor,NA,http://www.wikidata.org/entity/Q9682417,NA,1129814,2000-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Clem_Christesen
http://www.wikidata.org/entity/Q1101186,Cliff Young,Australian ultra marathon runner,https://honours.pmc.gov.au/honours/awards/886648,http://www.wikidata.org/entity/Q9682417,NA,886648,1984-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Cliff_Young_(athlete)
http://www.wikidata.org/entity/Q1101957,Clive Hamilton,Australian public intellectual,https://honours.pmc.gov.au/honours/awards/1140841,http://www.wikidata.org/entity/Q9678710,NA,1140841,2009-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Clive_Hamilton
http://www.wikidata.org/entity/Q1101987,Clive Lloyd,former World Cup winning captain of West Indies in 1975 and 1979,https://honours.pmc.gov.au/honours/awards/886468,http://www.wikidata.org/entity/Q56447056,NA,886468,1985-01-22T00:00:00Z,https://en.wikipedia.org/wiki/Clive_Lloyd
http://www.wikidata.org/entity/Q1103607,Clyde Cameron,Australian politician (1913-2008),NA,http://www.wikidata.org/entity/Q9684829,NA,884354,1982-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Clyde_Cameron
http://www.wikidata.org/entity/Q1108510,Colin L. Masters,Australian neuropathologist,https://honours.pmc.gov.au/honours/awards/1154637,http://www.wikidata.org/entity/Q9684829,NA,1154637,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Colin_L._Masters
http://www.wikidata.org/entity/Q1108703,Colin Thiele,Australian author,https://honours.pmc.gov.au/honours/awards/870199,http://www.wikidata.org/entity/Q9680541,NA,870199,1977-06-06T00:00:00Z,https://en.wikipedia.org/wiki/Colin_Thiele
http://www.wikidata.org/entity/Q1117915,John Truscott,"Australian actor, production and costume designer (1936-1993)",https://honours.pmc.gov.au/honours/awards/883162,http://www.wikidata.org/entity/Q9684829,NA,883162,1985-06-10T00:00:00Z,https://en.wikipedia.org/wiki/John_Truscott
http://www.wikidata.org/entity/Q1122667,Kylie Kwong,Australian chef,https://honours.pmc.gov.au/honours/awards/2012744,http://www.wikidata.org/entity/Q9678710,NA,2012744,2023-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Kylie_Kwong
http://www.wikidata.org/entity/Q1131581,Bill Kirby,"Australian swimmer, Olympic gold medallist, world champion, former world record-holder",NA,http://www.wikidata.org/entity/Q9682417,NA,886945,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Bill_Kirby
http://www.wikidata.org/entity/Q180398,Jørn Utzon,Danish architect,https://honours.pmc.gov.au/honours/awards/869590,http://www.wikidata.org/entity/Q15280138,NA,869590,1985-05-17T00:00:00Z,https://en.wikipedia.org/wiki/J%C3%B8rn_Utzon
http://www.wikidata.org/entity/Q181140,Rachel Griffiths,Australian actress,https://honours.pmc.gov.au/honours/awards/2005274,http://www.wikidata.org/entity/Q9678710,NA,2005274,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Rachel_Griffiths
http://www.wikidata.org/entity/Q185044,Ian Thorpe,Australian swimmer,NA,http://www.wikidata.org/entity/Q9678710,NA,2002985,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ian_Thorpe
http://www.wikidata.org/entity/Q185044,Ian Thorpe,Australian swimmer,NA,http://www.wikidata.org/entity/Q9682417,NA,887209,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ian_Thorpe
http://www.wikidata.org/entity/Q185165,Olivia Newton-John,British-Australian singer (1948–2022),NA,http://www.wikidata.org/entity/Q9680541,NA,2002675,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Olivia_Newton-John
http://www.wikidata.org/entity/Q185165,Olivia Newton-John,British-Australian singer (1948–2022),NA,http://www.wikidata.org/entity/Q9684829,NA,1132832,2006-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Olivia_Newton-John
http://www.wikidata.org/entity/Q185788,Ken Michael,former Governor of Western Australia,NA,http://www.wikidata.org/entity/Q9678710,NA,887725,1996-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ken_Michael
http://www.wikidata.org/entity/Q185788,Ken Michael,former Governor of Western Australia,NA,http://www.wikidata.org/entity/Q9680541,NA,1131290,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ken_Michael
http://www.wikidata.org/entity/Q187238,Tim Cahill,Australian association football player,https://honours.pmc.gov.au/honours/awards/2008300,http://www.wikidata.org/entity/Q9684829,NA,2008300,2021-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Tim_Cahill
http://www.wikidata.org/entity/Q313591,Don Bradmam,Australian cricketer (1908–2001),https://honours.pmc.gov.au/honours/awards/886305,http://www.wikidata.org/entity/Q9680541,NA,886305,1979-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Don_Bradman
http://www.wikidata.org/entity/Q315547,Keith Urban,Australian-American musician,https://honours.pmc.gov.au/honours/awards/2005294,http://www.wikidata.org/entity/Q9684829,NA,2005294,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Urban
